,Produit,Baseline (14-Feb-2020),Price (Latest date),Variation,Année,Mois
488,Fruit et Légume,457.04,492.49,7.76,2020,04
489,Fruit et Légume,1054.34,1143.05,8.41,2020,04
490,Fruit et Légume,6.37,6.04,-5.18,2020,04
491,Fruit et Légume,2.26,2.29,1.33,2020,04
492,Fruit et Légume,28.28,29.17,3.15,2020,04
493,Fruit et Légume,199.38,217.16,8.92,2020,04
494,Fruit et Légume,3.54,3.74,5.77,2020,04
495,Fruit et Légume,0.89,0.9,1.12,2020,04
496,Fruit et Légume,170.66,174.54,2.28,2020,04
497,Fruit et Légume,3.27,3.28,0.31,2020,04
498,Fruit et Légume,5.32,5.53,3.95,2020,04
499,Fruit et Légume,120.53,126.45,4.91,2020,04
500,Fruit et Légume,10.45,10.49,0.38,2020,04
501,Fruit et Légume,2.97,3.11,4.71,2020,04
502,Fruit et Légume,5.73,6.04,5.41,2020,04
503,Fruit et Légume,1.54,1.57,1.95,2020,04
504,Fruit et Légume,11181.28,11613.5,3.87,2020,04
505,Fruit et Légume,6.2,6.57,5.97,2020,04
506,Fruit et Légume,422.49,422.49,0.0,2020,04
507,Fruit et Légume,7.14,7.05,-1.26,2020,04
508,Fruit et Légume,2.33,2.34,0.43,2020,04
509,Fruit et Légume,3.67,3.74,1.79,2020,04
510,Fruit et Légume,86.88,89.23,2.7,2020,04
511,Fruit et Légume,3893.65,4999.99,28.41,2020,04
512,Fruit et Légume,6.95,7.04,1.27,2020,04
513,Fruit et Légume,7.47,14.31,91.57,2020,04
514,Fruit et Légume,1134.81,1350.0,18.96,2020,04
515,Fruit et Légume,4.56,4.67,2.41,2020,04
516,Fruit et Légume,3.24,3.97,22.53,2020,04
517,Fruit et Légume,3.15,3.0,-4.76,2020,04
518,Fruit et Légume,4.67,4.92,5.35,2020,04
519,Fruit et Légume,79.91,79.84,-0.09,2020,04
520,Fruit et Légume,28.45,34.66,21.83,2020,04
521,Fruit et Légume,1.45,1.48,2.07,2020,04
522,Fruit et Légume,1.34,1.39,3.73,2020,04
523,Fruit et Légume,24.97,25.61,2.56,2020,04
524,Fruit et Légume,19.2,18.5,-3.65,2020,04
525,Fruit et Légume,39.88,50.0,25.38,2020,04
526,Fruit et Légume,0.57,0.63,9.77,2020,04
527,Fruit et Légume,2709.1,3133.69,15.67,2020,04
528,Fruit et Légume,84.24,87.12,3.42,2020,04
529,Fruit et Légume,12.5,13.78,10.24,2020,04
530,Fruit et Légume,5.77,5.8,0.52,2020,04
531,Fruit et Légume,23.37,23.39,0.09,2020,04
532,Fruit et Légume,4.13,4.22,2.14,2020,04
533,Fruit et Légume,4.92,4.94,0.46,2020,04
534,Fruit et Légume,134.11,139.24,3.83,2020,04
535,Fruit et Légume,6483.84,6499.99,0.25,2020,04
536,Fruit et Légume,7633.79,8020.96,5.07,2020,04
537,Fruit et Légume,16.98,17.63,3.84,2020,04
538,Fruit et Légume,64.13,66.12,3.1,2020,04
539,Fruit et Légume,4.48,4.65,3.79,2020,04
540,Fruit et Légume,0.97,1.12,15.46,2020,04
541,Fruit et Légume,3.78,4.76,25.93,2020,04
542,Fruit et Légume,6.31,5.67,-10.14,2020,04
543,Fruit et Légume,64763.43,66686.43,2.97,2020,04
544,Fruit et Légume,349.68,359.36,2.77,2020,04
545,Fruit et Légume,816.74,879.25,7.65,2020,04
546,Fruit et Légume,22.27,23.14,3.91,2020,04
547,Fruit et Légume,22.63,2.23,-90.15,2020,04
548,Fruit et Légume,3.75,4.34,15.73,2020,04
549,Fruit et Légume,4.07,4.08,0.25,2020,04
550,Fruit et Légume,1502.14,999.99,-33.43,2020,04
551,Fruit et Légume,7.72,7.72,0.0,2020,04
552,Fruit et Légume,3.4,3.4,0.0,2020,04
553,Fruit et Légume,4.83,5.62,16.36,2020,04
554,Fruit et Légume,66.22,72.02,8.76,2020,04
555,Fruit et Légume,1.8,1.87,3.89,2020,04
556,Fruit et Légume,98.08,101.52,3.5,2020,04
557,Fruit et Légume,1.5,1.5,0.0,2020,04
558,Fruit et Légume,7.92,8.05,1.66,2020,04
559,Fruit et Légume,69.27,70.85,2.28,2020,04
560,Fruit et Légume,456.41,461.49,1.11,2020,04
561,Fruit et Légume,4.34,4.4,1.35,2020,04
562,Fruit et Légume,2.25,2.29,1.78,2020,04
563,Fruit et Légume,1.36,1.47,8.19,2020,04
564,Fruit et Légume,2.17,2.23,2.76,2020,04
565,Fruit et Légume,1830.12,1833.34,0.18,2020,04
566,Fruit et Légume,163.92,164.97,0.64,2020,04
567,Fruit et Légume,1.88,1.92,2.13,2020,04
568,Fruit et Légume,0.84,0.88,4.76,2020,04
569,Fruit et Légume,3.77,3.77,0.0,2020,04
570,Fruit et Légume,1.72,1.74,1.16,2020,04
571,Fruit et Légume,2.24,2.55,13.9,2020,04
572,Fruit et Légume,3.0,3.0,0.0,2020,04
573,Fruit et Légume,9.24,12.99,40.58,2020,04
574,Fruit et Légume,15.13,16.32,7.89,2020,04
575,Fruit et Légume,5.89,6.22,5.68,2020,04
576,Fruit et Légume,8.0,8.58,7.25,2020,04
577,Fruit et Légume,17.85,20.0,12.04,2020,04
578,Fruit et Légume,3.91,4.07,4.06,2020,04
579,Fruit et Légume,3.94,4.03,2.28,2020,04
580,Fruit et Légume,1079.99,1226.29,13.55,2020,04
581,Fruit et Légume,12.95,13.45,3.84,2020,04
582,Fruit et Légume,1502.14,1533.34,2.08,2020,04
583,Fruit et Légume,1351.27,1807.15,33.74,2020,04
584,Fruit et Légume,4.34,4.34,0.0,2020,04
585,Fruit et Légume,6.21,6.66,7.25,2020,04
586,Fruit et Légume,6043.18,6411.4,6.09,2020,04
587,Fruit et Légume,273.47,275.0,0.56,2020,04
588,Fruit et Légume,2313.64,2452.09,5.98,2020,04
589,Fruit et Légume,4.22,4.23,0.24,2020,04
590,Fruit et Légume,6.48,6.33,-2.31,2020,04
591,Fruit et Légume,8.77,8.93,1.82,2020,04
592,Fruit et Légume,1.81,1.87,3.31,2020,04
593,Fruit et Légume,30.85,32.01,3.76,2020,04
594,Fruit et Légume,2.29,2.31,0.87,2020,04
595,Fruit et Légume,749.57,633.34,-15.51,2020,04
596,Fruit et Légume,22.44,22.42,-0.09,2020,04
597,Fruit et Légume,18.38,18.78,2.2,2020,04
598,Fruit et Légume,120.51,127.6,5.88,2020,04
599,Fruit et Légume,259.43,267.56,3.13,2020,04
600,Fruit et Légume,2.06,2.01,-2.43,2020,04
601,Fruit et Légume,23.48,24.14,2.81,2020,04
602,Fruit et Légume,1.64,1.71,4.53,2020,04
603,Fruit et Légume,1.06,1.11,4.31,2020,04
604,Fruit et Légume,4.07,4.16,2.32,2020,04
605,Fruit et Légume,1.98,2.06,3.97,2020,04
606,Fruit et Légume,4.92,5.78,17.48,2020,04
607,Fruit et Légume,2.56,2.62,2.34,2020,04
608,Fruit et Légume,23.31,23.32,0.04,2020,04
609,Fruit et Légume,1252.88,1250.0,-0.23,2020,04
610,Fruit et Légume,1.78,1.81,1.69,2020,04
611,Fruit et Légume,2.61,2.76,5.91,2020,04
612,Fruit et Légume,3.45,4.45,28.99,2020,04
613,Fruit et Légume,9.71,13.49,38.93,2020,04
614,Fruit et Légume,1.33,1.32,-0.75,2020,04
615,Fruit et Légume,3.51,3.51,0.0,2020,04
616,Fruit et Légume,125.69,125.58,-0.09,2020,04
617,Fruit et Légume,1375.0,1375.0,0.0,2020,04
618,Fruit et Légume,2000.67,2095.25,4.73,2020,04
619,Fruit et Légume,1.4,1.45,3.67,2020,04
620,Fruit et Légume,11.45,18.78,64.02,2020,04
621,Fruit et Légume,30.03,30.0,-0.1,2020,04
622,Fruit et Légume,17.05,17.89,4.94,2020,04
623,Fruit et Légume,3.0,3.0,0.0,2020,04
624,Fruit et Légume,4.3,4.3,0.0,2020,04
625,Fruit et Légume,901.31,938.09,4.08,2020,04
626,Fruit et Légume,27.87,29.75,6.76,2020,04
627,Fruit et Légume,2.46,2.61,6.16,2020,04
628,Fruit et Légume,8.94,9.62,7.56,2020,04
629,Fruit et Légume,2.34,3.57,52.56,2020,04
630,Fruit et Légume,319.04,326.06,2.2,2020,04
631,Fruit et Légume,33967.19,35502.25,4.52,2020,04
632,Fruit et Légume,1.31,1.57,19.85,2020,04
633,Fruit et Légume,132.56,137.37,3.63,2020,04
634,Fruit et Légume,2.1,2.17,3.27,2020,04
635,Fruit et Légume,1.33,1.2,-9.67,2020,04
636,Fruit et Légume,1372.3,1363.07,-0.67,2020,04
637,Fruit et Légume,306.62,324.93,5.97,2020,04
638,Fruit et Légume,9.81,10.14,3.36,2020,04
639,Fruit et Légume,1.76,1.79,1.87,2020,04
640,Fruit et Légume,908.78,896.04,-1.4,2020,04
641,Fruit et Légume,1.38,1.48,7.25,2020,04
642,Fruit et Légume,738.89,751.93,1.76,2020,04
643,Fruit et Légume,470.76,488.09,3.68,2020,04
644,Fruit et Légume,253.04,236.15,-6.67,2020,04
645,Fruit et Légume,59.05,68.43,15.89,2020,04
646,Fruit et Légume,3.55,3.84,8.17,2020,04
647,Fruit et Légume,7854.6,7831.47,-0.29,2020,04
648,Fruit et Légume,0.59,0.64,8.47,2020,04
649,Fruit et Légume,4.0,3.99,-0.25,2020,04
650,Fruit et Légume,1.84,1.87,1.86,2020,04
651,Fruit et Légume,9.8,9.65,-1.53,2020,04
652,Fruit et Légume,14.64,14.21,-2.95,2020,04
653,Fruit et Légume,399.26,422.31,5.77,2020,04
654,Fruit et Légume,25.01,25.33,1.28,2020,04
655,Fruit et Légume,0.83,0.86,3.61,2020,04
656,Fruit et Légume,2.39,2.54,6.28,2020,04
657,Fruit et Légume,1.05,1.04,-0.95,2020,04
658,Fruit et Légume,36.16,37.24,2.99,2020,04
659,Fruit et Légume,12.32,12.28,-0.32,2020,04
660,Fruit et Légume,1.5,2.67,78.0,2020,04
661,Fruit et Légume,12.84,13.66,6.4,2020,04
662,Fruit et Légume,4463.92,5650.0,26.57,2020,04
663,Fruit et Légume,39.05,40.79,4.46,2020,04
664,Fruit et Légume,40.65,43.7,7.5,2020,04
665,Fruit et Légume,2.55,2.62,2.75,2020,04
666,Fruit et Légume,2.34,2.34,0.0,2020,04
667,Fruit et Légume,0.8,0.82,2.5,2020,04
668,Fruit et Légume,5793.67,5548.0,-4.24,2020,04
669,Fruit et Légume,133.31,138.7,4.04,2020,04
670,Fruit et Légume,769.6,725.01,-5.79,2020,04
671,Fruit et Légume,73.96,81.07,9.62,2020,04
672,Fruit et Légume,2971.77,3482.15,17.17,2020,04
673,Fruit et Légume,9.74,9.86,1.22,2020,04
674,Fruit et Légume,27.92,28.99,3.84,2020,04
675,Fruit et Légume,457.04,492.49,7.76,2020,04
676,Fruit et Légume,1054.34,1135.0,7.65,2020,04
677,Fruit et Légume,6.37,6.04,-5.18,2020,04
678,Fruit et Légume,2.26,2.29,1.33,2020,04
679,Fruit et Légume,28.28,29.18,3.19,2020,04
680,Fruit et Légume,199.38,216.77,8.72,2020,04
681,Fruit et Légume,3.54,3.76,6.09,2020,04
682,Fruit et Légume,0.89,0.89,0.48,2020,04
683,Fruit et Légume,170.66,174.41,2.2,2020,04
684,Fruit et Légume,3.27,3.28,0.31,2020,04
685,Fruit et Légume,5.32,5.53,3.95,2020,04
686,Fruit et Légume,120.53,126.46,4.92,2020,04
687,Fruit et Légume,10.45,10.49,0.38,2020,04
688,Fruit et Légume,2.97,3.11,4.71,2020,04
689,Fruit et Légume,5.73,6.04,5.41,2020,04
690,Fruit et Légume,1.54,1.57,1.95,2020,04
691,Fruit et Légume,11181.28,11618.44,3.91,2020,04
692,Fruit et Légume,6.2,6.57,5.97,2020,04
693,Fruit et Légume,422.49,422.49,0.0,2020,04
694,Fruit et Légume,7.14,7.05,-1.26,2020,04
695,Fruit et Légume,2.33,2.34,0.43,2020,04
696,Fruit et Légume,3.67,3.76,2.41,2020,04
697,Fruit et Légume,86.88,89.39,2.88,2020,04
698,Fruit et Légume,3893.65,4648.8,19.39,2020,04
699,Fruit et Légume,6.95,7.04,1.32,2020,04
700,Fruit et Légume,7.47,14.31,91.57,2020,04
701,Fruit et Légume,1134.81,1350.0,18.96,2020,04
702,Fruit et Légume,4.56,4.66,2.22,2020,04
703,Fruit et Légume,3.24,3.97,22.53,2020,04
704,Fruit et Légume,3.15,3.0,-4.76,2020,04
705,Fruit et Légume,4.67,4.92,5.35,2020,04
706,Fruit et Légume,79.91,80.21,0.37,2020,04
707,Fruit et Légume,28.45,34.66,21.83,2020,04
708,Fruit et Légume,1.45,1.49,2.46,2020,04
709,Fruit et Légume,1.34,1.38,2.88,2020,04
710,Fruit et Légume,24.97,25.56,2.35,2020,04
711,Fruit et Légume,19.2,18.5,-3.65,2020,04
712,Fruit et Légume,39.88,50.0,25.38,2020,04
713,Fruit et Légume,0.57,0.63,11.28,2020,04
714,Fruit et Légume,2709.1,3139.56,15.89,2020,04
715,Fruit et Légume,84.24,86.72,2.95,2020,04
716,Fruit et Légume,12.5,13.91,11.25,2020,04
717,Fruit et Légume,5.77,5.79,0.37,2020,04
718,Fruit et Légume,23.37,23.39,0.09,2020,04
719,Fruit et Légume,4.13,4.21,1.94,2020,04
720,Fruit et Légume,4.92,4.96,0.81,2020,04
721,Fruit et Légume,134.11,137.1,2.23,2020,04
722,Fruit et Légume,6483.84,6649.2,2.55,2020,04
723,Fruit et Légume,7633.79,8324.33,9.05,2020,04
724,Fruit et Légume,16.98,17.76,4.6,2020,04
725,Fruit et Légume,64.13,66.18,3.19,2020,04
726,Fruit et Légume,4.48,4.65,3.79,2020,04
727,Fruit et Légume,0.97,1.14,17.53,2020,04
728,Fruit et Légume,3.78,4.76,25.93,2020,04
729,Fruit et Légume,6.31,5.67,-10.14,2020,04
730,Fruit et Légume,64763.43,67363.15,4.01,2020,04
731,Fruit et Légume,349.68,355.27,1.6,2020,04
732,Fruit et Légume,816.74,878.06,7.51,2020,04
733,Fruit et Légume,22.27,23.1,3.71,2020,04
734,Fruit et Légume,22.63,2.45,-89.16,2020,04
735,Fruit et Légume,3.75,4.25,13.22,2020,04
736,Fruit et Légume,1502.14,999.99,-33.43,2020,04
737,Fruit et Légume,7.72,7.72,0.0,2020,04
738,Fruit et Légume,2.8,2.8,0.0,2020,04
739,Fruit et Légume,4.07,4.08,0.25,2020,04
740,Fruit et Légume,3.4,3.4,0.0,2020,04
741,Fruit et Légume,4.83,5.62,16.36,2020,04
742,Fruit et Légume,66.22,75.0,13.26,2020,04
743,Fruit et Légume,1.8,1.87,3.89,2020,04
744,Fruit et Légume,98.08,101.44,3.42,2020,04
745,Fruit et Légume,1.5,1.5,0.0,2020,04
746,Fruit et Légume,7.92,7.98,0.79,2020,04
747,Fruit et Légume,69.27,70.87,2.32,2020,04
748,Fruit et Légume,456.41,458.2,0.39,2020,04
749,Fruit et Légume,4.34,4.4,1.28,2020,04
750,Fruit et Légume,2.25,2.29,1.9,2020,04
751,Fruit et Légume,1.36,1.45,6.3,2020,04
752,Fruit et Légume,2.17,2.23,2.76,2020,04
753,Fruit et Légume,1830.12,1833.34,0.18,2020,04
754,Fruit et Légume,163.92,163.05,-0.53,2020,04
755,Fruit et Légume,1.88,1.94,3.04,2020,04
756,Fruit et Légume,0.84,0.88,4.76,2020,04
757,Fruit et Légume,3.77,3.77,0.0,2020,04
758,Fruit et Légume,1.72,1.75,1.5,2020,04
759,Fruit et Légume,2.24,2.54,13.39,2020,04
760,Fruit et Légume,3.0,3.0,0.0,2020,04
761,Fruit et Légume,9.24,12.99,40.58,2020,04
762,Fruit et Légume,15.13,16.32,7.89,2020,04
763,Fruit et Légume,5.89,6.28,6.6,2020,04
764,Fruit et Légume,8.0,8.58,7.25,2020,04
765,Fruit et Légume,17.85,18.76,5.08,2020,04
766,Fruit et Légume,3.91,4.06,3.84,2020,04
767,Fruit et Légume,3.94,4.04,2.47,2020,04
768,Fruit et Légume,1079.99,1249.57,15.7,2020,04
769,Fruit et Légume,12.95,13.38,3.32,2020,04
770,Fruit et Légume,1502.14,1533.34,2.08,2020,04
771,Fruit et Légume,1351.27,1800.01,33.21,2020,04
772,Fruit et Légume,4.34,4.34,0.0,2020,04
773,Fruit et Légume,6.21,6.66,7.25,2020,04
774,Fruit et Légume,6043.18,6466.96,7.01,2020,04
775,Fruit et Légume,273.47,275.0,0.56,2020,04
776,Fruit et Légume,2313.64,2452.82,6.02,2020,04
777,Fruit et Légume,4.22,4.23,0.24,2020,04
778,Fruit et Légume,6.48,6.33,-2.31,2020,04
779,Fruit et Légume,8.77,8.93,1.82,2020,04
780,Fruit et Légume,1.81,1.87,3.31,2020,04
781,Fruit et Légume,30.85,32.0,3.74,2020,04
782,Fruit et Légume,2.29,2.31,0.87,2020,04
783,Fruit et Légume,749.57,633.34,-15.51,2020,04
784,Fruit et Légume,22.44,22.42,-0.09,2020,04
785,Fruit et Légume,18.38,18.74,1.97,2020,04
786,Fruit et Légume,120.51,127.84,6.08,2020,04
787,Fruit et Légume,259.43,268.51,3.5,2020,04
788,Fruit et Légume,2.06,2.01,-2.43,2020,04
789,Fruit et Légume,23.48,24.11,2.68,2020,04
790,Fruit et Légume,1.64,1.72,4.7,2020,04
791,Fruit et Légume,1.06,1.13,6.47,2020,04
792,Fruit et Légume,4.07,3.96,-2.6,2020,04
793,Fruit et Légume,1.98,2.04,3.25,2020,04
794,Fruit et Légume,4.92,5.78,17.48,2020,04
795,Fruit et Légume,2.56,2.63,2.68,2020,04
796,Fruit et Légume,23.31,23.32,0.04,2020,04
797,Fruit et Légume,1252.88,1250.0,-0.23,2020,04
798,Fruit et Légume,1.78,1.81,1.69,2020,04
799,Fruit et Légume,2.61,2.79,6.95,2020,04
800,Fruit et Légume,3.45,4.45,28.99,2020,04
801,Fruit et Légume,9.71,13.49,38.93,2020,04
802,Fruit et Légume,1.33,1.32,-0.75,2020,04
803,Fruit et Légume,3.51,3.51,0.0,2020,04
804,Fruit et Légume,125.69,125.58,-0.09,2020,04
805,Fruit et Légume,1375.0,1375.0,0.0,2020,04
806,Fruit et Légume,2000.67,2666.66,33.29,2020,04
807,Fruit et Légume,1.4,1.46,4.29,2020,04
808,Fruit et Légume,11.45,18.78,64.02,2020,04
809,Fruit et Légume,30.03,30.0,-0.1,2020,04
810,Fruit et Légume,17.05,18.34,7.57,2020,04
811,Fruit et Légume,3.0,3.0,0.0,2020,04
812,Fruit et Légume,4.3,4.3,0.0,2020,04
813,Fruit et Légume,901.31,1033.33,14.65,2020,04
814,Fruit et Légume,27.87,30.1,8.0,2020,04
815,Fruit et Légume,2.46,2.62,6.5,2020,04
816,Fruit et Légume,8.94,9.63,7.72,2020,04
817,Fruit et Légume,2.34,3.57,52.56,2020,04
818,Fruit et Légume,319.04,329.34,3.23,2020,04
819,Fruit et Légume,33967.19,35084.04,3.29,2020,04
820,Fruit et Légume,1.31,1.57,19.85,2020,04
821,Fruit et Légume,132.56,136.9,3.28,2020,04
822,Fruit et Légume,2.1,2.19,4.08,2020,04
823,Fruit et Légume,1.33,1.21,-9.24,2020,04
824,Fruit et Légume,1372.3,1381.54,0.67,2020,04
825,Fruit et Légume,306.62,325.54,6.17,2020,04
826,Fruit et Légume,9.81,10.14,3.39,2020,04
827,Fruit et Légume,1.76,1.79,1.7,2020,04
828,Fruit et Légume,908.78,848.63,-6.62,2020,04
829,Fruit et Légume,1.38,1.47,6.83,2020,04
830,Fruit et Légume,738.89,751.78,1.74,2020,04
831,Fruit et Légume,470.76,518.65,10.17,2020,04
832,Fruit et Légume,253.04,235.16,-7.07,2020,04
833,Fruit et Légume,59.05,72.05,22.02,2020,04
834,Fruit et Légume,3.55,3.84,8.17,2020,04
835,Fruit et Légume,7854.6,7822.84,-0.4,2020,04
836,Fruit et Légume,0.59,0.64,8.47,2020,04
837,Fruit et Légume,4.0,3.99,-0.25,2020,04
838,Fruit et Légume,1.84,1.91,3.88,2020,04
839,Fruit et Légume,9.8,9.16,-6.53,2020,04
840,Fruit et Légume,14.64,14.23,-2.78,2020,04
841,Fruit et Légume,399.26,422.33,5.78,2020,04
842,Fruit et Légume,25.01,25.33,1.28,2020,04
843,Fruit et Légume,0.83,0.88,5.68,2020,04
844,Fruit et Légume,2.39,2.54,6.28,2020,04
845,Fruit et Légume,1.05,1.04,-0.95,2020,04
846,Fruit et Légume,36.16,37.24,2.99,2020,04
847,Fruit et Légume,12.32,12.27,-0.42,2020,04
848,Fruit et Légume,1.5,2.67,78.0,2020,04
849,Fruit et Légume,12.84,13.84,7.78,2020,04
850,Fruit et Légume,4463.92,5650.0,26.57,2020,04
851,Fruit et Légume,39.05,40.71,4.26,2020,04
852,Fruit et Légume,40.65,43.62,7.31,2020,04
853,Fruit et Légume,2.55,2.62,2.75,2020,04
854,Fruit et Légume,2.34,2.34,0.0,2020,04
855,Fruit et Légume,0.8,0.82,2.5,2020,04
856,Fruit et Légume,5793.67,5548.58,-4.23,2020,04
857,Fruit et Légume,133.31,138.84,4.15,2020,04
858,Fruit et Légume,769.6,726.02,-5.66,2020,04
859,Fruit et Légume,73.96,81.66,10.41,2020,04
860,Fruit et Légume,2971.77,3375.01,13.57,2020,04
861,Fruit et Légume,9.74,9.93,1.91,2020,04
862,Fruit et Légume,27.92,29.0,3.86,2020,04
863,Fruit et Légume,457.04,492.49,7.76,2020,04
864,Fruit et Légume,1054.34,1083.23,2.74,2020,04
865,Fruit et Légume,6.37,6.04,-5.18,2020,04
866,Fruit et Légume,2.26,2.28,0.7,2020,04
867,Fruit et Légume,28.28,29.03,2.64,2020,04
868,Fruit et Légume,199.38,217.44,9.06,2020,04
869,Fruit et Légume,3.54,3.78,6.66,2020,04
870,Fruit et Légume,0.89,0.89,-0.48,2020,04
871,Fruit et Légume,170.66,175.04,2.57,2020,04
872,Fruit et Légume,3.27,3.38,3.36,2020,04
873,Fruit et Légume,5.32,5.5,3.44,2020,04
874,Fruit et Légume,120.53,126.45,4.91,2020,04
875,Fruit et Légume,10.45,9.79,-6.3,2020,04
876,Fruit et Légume,2.97,3.13,5.48,2020,04
877,Fruit et Légume,5.73,6.22,8.5,2020,04
878,Fruit et Légume,1.54,1.55,0.83,2020,04
879,Fruit et Légume,11181.28,11633.34,4.04,2020,04
880,Fruit et Légume,6.2,6.57,5.97,2020,04
881,Fruit et Légume,422.49,422.49,0.0,2020,04
882,Fruit et Légume,7.14,7.06,-1.16,2020,04
883,Fruit et Légume,2.33,2.34,0.43,2020,04
884,Fruit et Légume,3.67,3.79,3.35,2020,04
885,Fruit et Légume,86.88,89.45,2.95,2020,04
886,Fruit et Légume,3893.65,3416.68,-12.25,2020,04
887,Fruit et Légume,6.95,7.02,0.95,2020,04
888,Fruit et Légume,7.47,14.31,91.57,2020,04
889,Fruit et Légume,1134.81,1350.0,18.96,2020,04
890,Fruit et Légume,4.56,4.56,0.09,2020,04
891,Fruit et Légume,3.24,3.97,22.53,2020,04
892,Fruit et Légume,3.15,3.0,-4.76,2020,04
893,Fruit et Légume,4.67,4.92,5.35,2020,04
894,Fruit et Légume,79.91,80.62,0.89,2020,04
895,Fruit et Légume,28.45,34.66,21.83,2020,04
896,Fruit et Légume,1.45,1.49,2.46,2020,04
897,Fruit et Légume,1.34,1.36,1.6,2020,04
898,Fruit et Légume,24.97,25.55,2.32,2020,04
899,Fruit et Légume,19.2,18.5,-3.65,2020,04
900,Fruit et Légume,39.88,50.0,25.38,2020,04
901,Fruit et Légume,0.57,0.61,7.77,2020,04
902,Fruit et Légume,2709.1,3136.19,15.77,2020,04
903,Fruit et Légume,84.24,86.98,3.26,2020,04
904,Fruit et Légume,12.5,14.41,15.27,2020,04
905,Fruit et Légume,5.77,5.79,0.37,2020,04
906,Fruit et Légume,23.37,24.87,6.43,2020,04
907,Fruit et Légume,4.13,4.2,1.8,2020,04
908,Fruit et Légume,4.92,4.99,1.34,2020,04
909,Fruit et Légume,134.11,134.86,0.56,2020,04
910,Fruit et Légume,6483.84,7022.22,8.3,2020,04
911,Fruit et Légume,7633.79,8411.45,10.19,2020,04
912,Fruit et Légume,16.98,17.9,5.39,2020,04
913,Fruit et Légume,64.13,67.18,4.75,2020,04
914,Fruit et Légume,4.48,4.64,3.67,2020,04
915,Fruit et Légume,0.97,1.18,22.09,2020,04
916,Fruit et Légume,3.78,4.76,25.93,2020,04
917,Fruit et Légume,6.31,6.13,-2.9,2020,04
918,Fruit et Légume,64763.43,67942.59,4.91,2020,04
919,Fruit et Légume,349.68,356.04,1.82,2020,04
920,Fruit et Légume,816.74,881.77,7.96,2020,04
921,Fruit et Légume,22.27,23.17,4.05,2020,04
922,Fruit et Légume,22.63,2.58,-88.59,2020,04
923,Fruit et Légume,3.75,3.78,0.84,2020,04
924,Fruit et Légume,7.72,7.71,-0.09,2020,05
925,Fruit et Légume,1502.14,1000.0,-33.43,2020,05
926,Fruit et Légume,4.07,4.07,0.08,2020,05
927,Fruit et Légume,2.8,2.8,0.0,2020,05
928,Fruit et Légume,3.4,3.4,0.0,2020,05
929,Fruit et Légume,4.83,5.63,16.49,2020,05
930,Fruit et Légume,66.22,75.0,13.26,2020,05
931,Fruit et Légume,1.8,1.87,3.89,2020,05
932,Fruit et Légume,98.08,102.42,4.42,2020,05
933,Fruit et Légume,1.5,1.5,0.0,2020,05
934,Fruit et Légume,7.92,7.88,-0.48,2020,05
935,Fruit et Légume,69.27,71.06,2.59,2020,05
936,Fruit et Légume,456.41,448.56,-1.72,2020,05
937,Fruit et Légume,4.34,4.4,1.34,2020,05
938,Fruit et Légume,2.25,2.32,2.96,2020,05
939,Fruit et Légume,1.36,1.39,2.21,2020,05
940,Fruit et Légume,2.17,2.24,3.23,2020,05
941,Fruit et Légume,1830.12,1833.33,0.18,2020,05
942,Fruit et Légume,163.92,162.93,-0.61,2020,05
943,Fruit et Légume,1.88,1.96,3.99,2020,05
944,Fruit et Légume,0.84,0.89,5.56,2020,05
945,Fruit et Légume,3.77,3.78,0.18,2020,05
946,Fruit et Légume,1.72,1.75,1.94,2020,05
947,Fruit et Légume,2.24,2.51,12.2,2020,05
948,Fruit et Légume,3.0,3.0,0.0,2020,05
949,Fruit et Légume,9.24,12.99,40.58,2020,05
950,Fruit et Légume,15.13,16.85,11.38,2020,05
951,Fruit et Légume,5.89,6.32,7.39,2020,05
952,Fruit et Légume,8.0,9.17,14.67,2020,05
953,Fruit et Légume,17.85,19.75,10.64,2020,05
954,Fruit et Légume,3.91,4.06,3.75,2020,05
955,Fruit et Légume,3.94,4.0,1.65,2020,05
956,Fruit et Légume,1079.99,1259.03,16.58,2020,05
957,Fruit et Légume,12.95,13.45,3.87,2020,05
958,Fruit et Légume,1502.14,1533.33,2.08,2020,05
959,Fruit et Légume,1351.27,1800.0,33.21,2020,05
960,Fruit et Légume,4.34,4.33,-0.15,2020,05
961,Fruit et Légume,6.21,6.66,7.25,2020,05
962,Fruit et Légume,6043.18,6530.16,8.06,2020,05
963,Fruit et Légume,273.47,275.0,0.56,2020,05
964,Fruit et Légume,2313.64,2452.75,6.01,2020,05
965,Fruit et Légume,4.22,4.23,0.24,2020,05
966,Fruit et Légume,6.48,6.33,-2.31,2020,05
967,Fruit et Légume,8.77,8.93,1.82,2020,05
968,Fruit et Légume,1.81,1.86,2.95,2020,05
969,Fruit et Légume,30.85,32.0,3.73,2020,05
970,Fruit et Légume,2.29,2.31,1.02,2020,05
971,Fruit et Légume,749.57,633.33,-15.51,2020,05
972,Fruit et Légume,22.44,22.42,-0.09,2020,05
973,Fruit et Légume,18.38,18.85,2.57,2020,05
974,Fruit et Légume,120.51,128.46,6.59,2020,05
975,Fruit et Légume,259.43,268.52,3.5,2020,05
976,Fruit et Légume,2.06,1.99,-3.48,2020,05
977,Fruit et Légume,23.48,24.04,2.39,2020,05
978,Fruit et Légume,1.64,1.71,4.07,2020,05
